"Date","Open","High","Low","Close","Volume","Market.Cap","coin","Delta"
"2018-01-10",0.009201,0.014848,0.008533,0.014848,"1,096","41,646","IBANK",0.613737637213346
"2018-01-09",0.007229,0.009189,0.007205,0.009189,"780","32,720","IBANK",0.271130170148015
"2018-01-08",0.006677,0.007258,0.005759,0.007248,"366","30,222","IBANK",0.0855174479556688
"2018-01-07",0.006537,0.006771,0.005588,0.006686,"333","29,588","IBANK",0.0227933302738259
"2018-01-06",0.006454,0.006559,0.006258,0.006542,"124","29,213","IBANK",0.0136349550666254
"2018-01-05",0.004706,0.006503,0.00466,0.006449,"13","21,302","IBANK",0.370378240543986
"2018-01-04",0.005932,0.006064,0.004636,0.004705,"214","26,851","IBANK",-0.206844234659474
"2018-01-03",0.005786,0.00603,0.005722,0.0059,"95","26,189","IBANK",0.0197027307293466
"2018-01-02",0.003645,0.005846,0.00352,0.005807,"315","16,500","IBANK",0.593141289437586
"2018-01-01",0.00368,0.003778,0.003486,0.003646,"26","16,657","IBANK",-0.00923913043478266
"2017-12-31",0.002543,0.002836,0.002518,0.002802,"19","11,510","IBANK",0.101848210774675
"2017-12-30",0.003914,0.003915,0.002517,0.002571,"67","17,715","IBANK",-0.34312723556464
"2017-12-29",0.004051,0.005596,0.003891,0.003924,"127","18,336","IBANK",-0.0313502838805232
"2017-12-28",0.004004,0.004078,0.003815,0.004009,"30","18,122","IBANK",0.00124875124875141
"2017-12-27",0.003959,0.00414,0.003821,0.003858,"63","17,921","IBANK",-0.0255114928012124
"2017-12-26",0.005433,0.006056,0.003908,0.003956,"108","24,590","IBANK",-0.271857169151482
"2017-12-25",0.002817,0.005524,0.002653,0.005438,"59","12,752","IBANK",0.930422435214768
"2017-12-24",0.004236,0.004955,0.002672,0.002788,"43","19,173","IBANK",-0.341831916902738
"2017-12-23",0.004964,0.005637,0.004171,0.00419,"36","22,470","IBANK",-0.155922643029815
"2017-12-22",0.004085,0.005337,0.00309,0.004918,"86","18,492","IBANK",0.203916768665851
"2017-12-21",0.004615,0.004868,0.004042,0.004071,"84","20,890","IBANK",-0.117876489707476
"2017-12-20",0.004581,0.005023,0.004171,0.004603,"118","20,735","IBANK",0.00480244488103041
"2017-12-19",0.005166,0.005185,0.004433,0.004585,"325","23,383","IBANK",-0.112466124661247
"2017-12-18",0.005166,0.00521,0.004934,0.005162,"26","23,381","IBANK",-0.000774293457220221
"2017-12-17",0.005843,0.007391,0.004026,0.00515,"78","26,447","IBANK",-0.118603457128188
"2017-12-16",0.005461,0.005888,0.005461,0.005842,"2","24,717","IBANK",0.0697674418604652
"2017-12-15",0.005308,0.005784,0.005307,0.005676,"16","24,026","IBANK",0.0693293142426525
"2017-12-14",0.005327,0.005331,0.005267,0.0053,"15","24,113","IBANK",-0.00506851886615358
"2017-12-13",0.002937,0.002976,0.002709,0.002773,"8","13,294","IBANK",-0.055839291794348
"2017-12-12",0.005059,0.005328,0.002929,0.002934,"10","22,900","IBANK",-0.42004348685511
"2017-12-11",0.004727,0.005245,0.004706,0.005155,"49","21,394","IBANK",0.0905436852126083
"2017-12-10",0.004511,0.00489,0.003707,0.004761,"52","20,419","IBANK",0.0554200842385279
"2017-12-09",0.006831,0.006932,0.004334,0.004493,"349","30,919","IBANK",-0.342263211828429
"2017-12-08",0.006248,0.006419,0.002583,0.004721,"396","28,280","IBANK",-0.244398207426376
"2017-12-07",0.006868,0.007097,0.005075,0.006233,"50","31,087","IBANK",-0.0924577751892837
"2017-12-06",0.002808,0.006997,0.002808,0.00688,"216","12,711","IBANK",1.45014245014245
"2017-12-05",0.002914,0.002979,0.002814,0.002814,"1","13,190","IBANK",-0.0343170899107755
"2017-12-04",0.002698,0.002908,0.002613,0.002908,"3","12,212","IBANK",0.077835433654559
"2017-12-03",0.002624,0.002841,0.001868,0.002689,"14","11,875","IBANK",0.0247713414634146
"2017-12-02",0.001306,0.002651,0.001287,0.002621,"32","5,912","IBANK",1.00689127105666
"2017-12-01",0.001999,0.002111,0.001256,0.001307,"29","9,046","IBANK",-0.346173086543272
"2017-11-30",0.003243,0.003529,0.001833,0.002009,"26","14,681","IBANK",-0.380511871723713
"2017-11-29",0.001986,0.003308,0.00191,0.003194,"50","8,987","IBANK",0.608257804632427
"2017-11-28",0.004487,0.004578,0.000992,0.001988,"347","20,312","IBANK",-0.556942277691108
"2017-11-27",0.004566,0.004767,0.00442,0.004476,"3","20,666","IBANK",-0.0197109067017082
"2017-11-26",0.004723,0.004723,0.004402,0.004565,"13","21,378","IBANK",-0.0334533135718823
"2017-11-25",0.004433,0.004725,0.004408,0.004725,"105","20,067","IBANK",0.065869614256711
"2017-11-24",0.00442,0.00445,0.004336,0.004442,"98","20,008","IBANK",0.00497737556561074
"2017-11-23",0.004537,0.004542,0.004426,0.004426,"25","20,536","IBANK",-0.024465505840864
"2017-11-21",0.004945,0.005007,0.004678,0.004997,"831","22,382","IBANK",0.01051567239636
"2017-11-20",0.004826,0.004971,0.004768,0.004944,"822","21,844","IBANK",0.024450891007045
"2017-11-19",0.004644,0.004867,0.00464,0.004828,"3","21,020","IBANK",0.0396210163652024
"2017-11-18",0.004151,0.004214,0.004024,0.004164,"4","18,788","IBANK",0.00313177547578896
"2017-11-17",0.004707,0.004818,0.004111,0.004167,"44","21,305","IBANK",-0.11472275334608
"2017-11-16",0.005039,0.005039,0.004352,0.004715,"32","22,809","IBANK",-0.0642984719190317
"2017-11-15",0.002975,0.005053,0.002975,0.005013,"237","13,467","IBANK",0.685042016806723
"2017-11-14",0.003853,0.003965,0.002892,0.002973,"31","17,441","IBANK",-0.228393459641838
"2017-11-13",0.004051,0.004574,0.003808,0.003845,"10","18,336","IBANK",-0.0508516415699827
"2017-11-12",0.00458,0.00458,0.003907,0.004045,"2","20,731","IBANK",-0.116812227074236
"2017-11-11",0.004471,0.004869,0.004465,0.004583,"7","20,237","IBANK",0.0250503243122344
"2017-11-10",0.005061,0.005601,0.004387,0.004487,"38","22,910","IBANK",-0.113416320885201
"2017-11-09",0.005302,0.005302,0.005006,0.005047,"14","23,998","IBANK",-0.0480950584685025
"2017-11-08",0.005764,0.006117,0.005081,0.005307,"4","26,090","IBANK",-0.0792852185981957
"2017-11-07",0.004702,0.005783,0.004693,0.005782,"12","21,283","IBANK",0.229689493832412
"2017-11-06",0.003697,0.003712,0.003472,0.003495,"15","16,732","IBANK",-0.0546388964024886
"2017-11-05",0.005681,0.005708,0.003688,0.003688,"23","25,716","IBANK",-0.350818517866573
"2017-11-02",0.004979,0.00511,0.004979,0.005072,"2","22,537","IBANK",0.018678449487849
"2017-11-01",0.004704,0.004983,0.004667,0.004974,"37","21,292","IBANK",0.0573979591836735
"2017-10-31",0.004122,0.004708,0.004104,0.004708,"22","18,657","IBANK",0.142163998059195
