"Date","Open","High","Low","Close","Volume","Market.Cap","coin","Delta"
"2018-01-10",0.060549,0.06173,0.04516,0.060844,"3,826","292,450","FUZZ",0.00487208706997644
"2018-01-09",0.063945,0.06483,0.0433,0.04586,"5,013","308,852","FUZZ",-0.28282117444679
"2018-01-08",0.043906,0.070533,0.038553,0.06412,"8,870","212,065","FUZZ",0.46039265704004
"2018-01-07",0.040621,0.067567,0.031026,0.043181,"4,726","196,198","FUZZ",0.0630215898180744
"2018-01-06",0.052168,0.05662,0.032724,0.040651,"2,814","251,971","FUZZ",-0.220767520318969
"2018-01-05",0.064746,0.064746,0.038275,0.052127,"3,178","312,721","FUZZ",-0.19490007104686
"2018-01-04",0.042268,0.064726,0.038614,0.064726,"6,146","204,150","FUZZ",0.531323932998959
"2018-01-03",0.051821,0.062606,0.036087,0.042051,"4,975","250,295","FUZZ",-0.188533606067038
"2018-01-02",0.046189,0.057102,0.038973,0.052051,"6,032","223,089","FUZZ",0.126913334343675
"2018-01-01",0.073368,0.073368,0.04209,0.046127,"5,089","354,361","FUZZ",-0.371292661650856
"2017-12-31",0.09382,0.10164,0.049794,0.07321,"88,599","453,146","FUZZ",-0.219675975271797
"2017-12-30",0.014878,0.168526,0.014817,0.098802,"500,421","71,862","FUZZ",5.64081193708832
"2017-12-29",0.012795,0.01497,0.012316,0.014916,"1,764","61,801","FUZZ",0.165767878077374
"2017-12-28",0.011744,0.014264,0.011617,0.012664,"59","56,724","FUZZ",0.0783378746594006
"2017-12-27",0.014095,0.014738,0.011208,0.011769,"53","68,078","FUZZ",-0.165023057821923
"2017-12-26",0.011017,0.014364,0.010991,0.014085,"127","53,211","FUZZ",0.278478714713624
"2017-12-25",0.012103,0.012332,0.008725,0.011028,"270","58,456","FUZZ",-0.0888209534826076
"2017-12-24",0.010611,0.012002,0.00906,0.012002,"332","51,250","FUZZ",0.131090377909716
"2017-12-23",0.010259,0.011266,0.010141,0.010495,"88","49,551","FUZZ",0.023004191441661
"2017-12-22",0.013304,0.013435,0.009729,0.011676,"37","64,257","FUZZ",-0.122369212266987
"2017-12-21",0.010553,0.013414,0.010493,0.013258,"171","50,970","FUZZ",0.256325215578509
"2017-12-20",0.013743,0.013743,0.010093,0.010525,"50","66,376","FUZZ",-0.234155570108419
"2017-12-19",0.015189,0.015243,0.010865,0.013756,"55","73,360","FUZZ",-0.0943445914806767
"2017-12-18",0.009378,0.015176,0.008958,0.015176,"62","45,296","FUZZ",0.618255491576029
"2017-12-17",0.011107,0.01521,0.00909,0.00935,"446","53,649","FUZZ",-0.15818852975601
"2017-12-16",0.010547,0.011194,0.010434,0.011106,"59","50,939","FUZZ",0.0530008533232198
"2017-12-15",0.009346,0.013714,0.009345,0.010534,"236","45,142","FUZZ",0.127113203509523
"2017-12-14",0.008351,0.01135,0.008293,0.009332,"171","40,337","FUZZ",0.11747096156149
"2017-12-13",0.008882,0.008928,0.008127,0.008378,"13","42,897","FUZZ",-0.0567439765818509
"2017-12-12",0.011112,0.01127,0.010852,0.011094,"9","53,671","FUZZ",-0.00161987041036723
"2017-12-11",0.007623,0.011553,0.00759,0.011077,"9","36,821","FUZZ",0.453102453102453
"2017-12-10",0.009658,0.009658,0.007318,0.007679,"21","46,648","FUZZ",-0.204907848415821
"2017-12-09",0.009784,0.01237,0.008924,0.009619,"135","47,255","FUZZ",-0.016864268192968
"2017-12-08",0.01327,0.013486,0.008123,0.009794,"366","64,093","FUZZ",-0.261944235116805
"2017-12-07",0.008144,0.013652,0.008096,0.013239,"203","39,336","FUZZ",0.62561394891945
"2017-12-06",0.00901,0.00989,0.007559,0.008158,"124","43,516","FUZZ",-0.0945615982241954
"2017-12-05",0.009145,0.009176,0.007578,0.00903,"56","44,168","FUZZ",-0.0125751776927283
"2017-12-04",0.007304,0.009127,0.007166,0.009127,"148","35,278","FUZZ",0.249589266155531
"2017-12-03",0.006802,0.007744,0.006757,0.00728,"200","32,854","FUZZ",0.0702734489855925
"2017-12-02",0.006966,0.007091,0.006602,0.006796,"7","33,645","FUZZ",-0.0244042492104508
"2017-12-01",0.006891,0.007013,0.006067,0.006972,"832","33,285","FUZZ",0.0117544623421854
"2017-11-30",0.00688,0.007484,0.005753,0.006535,"189","33,230","FUZZ",-0.0501453488372093
"2017-11-29",0.005957,0.008844,0.005957,0.006776,"109","28,771","FUZZ",0.137485311398355
"2017-11-28",0.006341,0.00647,0.005839,0.005963,"87","30,627","FUZZ",-0.0596120485727803
"2017-11-27",0.005217,0.006487,0.005217,0.006325,"4","25,199","FUZZ",0.212382595361319
"2017-11-26",0.005154,0.005557,0.005148,0.005216,"2","24,893","FUZZ",0.0120294916569655
"2017-11-25",0.004926,0.006081,0.004716,0.005156,"73","23,792","FUZZ",0.0466910272025985
"2017-11-24",0.005784,0.005817,0.004599,0.004936,"176","27,938","FUZZ",-0.146611341632088
"2017-11-23",0.006827,0.00686,0.005504,0.005792,"16","32,974","FUZZ",-0.151603925589571
"2017-11-22",0.004567,0.006863,0.004567,0.006829,"7","22,058","FUZZ",0.495292314429604
"2017-11-21",0.005925,0.006019,0.004539,0.004567,"3","28,618","FUZZ",-0.229198312236287
"2017-11-20",0.004826,0.006075,0.004415,0.005924,"208","23,310","FUZZ",0.227517612929963
"2017-11-19",0.004597,0.005219,0.004544,0.004828,"1","22,204","FUZZ",0.0502501631498802
"2017-11-18",0.006107,0.006484,0.004603,0.004606,"149","29,499","FUZZ",-0.245783527100049
"2017-11-17",0.004606,0.00472,0.004333,0.004584,"7","22,247","FUZZ",-0.00477637863656089
"2017-11-16",0.003503,0.006187,0.003478,0.004614,"317","16,921","FUZZ",0.317156722809021
"2017-11-15",0.003903,0.005691,0.003458,0.003485,"11","18,852","FUZZ",-0.107097104791186
"2017-11-14",0.003691,0.004285,0.003691,0.0039,"94","17,828","FUZZ",0.0566242210782986
"2017-11-13",0.003579,0.004564,0.003276,0.003684,"8","17,285","FUZZ",0.0293378038558257
"2017-11-12",0.004313,0.004313,0.003245,0.003572,"49","20,833","FUZZ",-0.171806167400881
"2017-11-11",0.004118,0.005215,0.00411,0.004316,"5","19,892","FUZZ",0.0480815930063138
"2017-11-10",0.003021,0.004215,0.003021,0.004133,"8","14,592","FUZZ",0.368090036411784
"2017-11-09",0.004345,0.004345,0.002945,0.003013,"37","20,984","FUZZ",-0.306559263521289
"2017-11-08",0.00425,0.004494,0.003665,0.004349,"97","20,525","FUZZ",0.0232941176470586
"2017-11-07",0.003836,0.004263,0.003836,0.004263,"14","18,529","FUZZ",0.111313868613139
"2017-11-06",0.00451,0.004524,0.003285,0.003842,"8","21,783","FUZZ",-0.148115299334812
"2017-11-05",0.004426,0.004719,0.004382,0.0045,"1","21,378","FUZZ",0.0167193854496158
"2017-11-04",0.003403,0.004502,0.003325,0.004434,"5","16,435","FUZZ",0.30296796943873
"2017-11-03",0.004231,0.004232,0.003377,0.003412,"5","20,437","FUZZ",-0.193571259749468
"2017-11-02",0.004104,0.00446,0.004104,0.004269,"1","19,824","FUZZ",0.0402046783625732
"2017-11-01",0.00384,0.004107,0.003819,0.0041,"8","18,547","FUZZ",0.0677083333333334
"2017-10-31",0.004029,0.004076,0.004023,0.004075,"41","19,458","FUZZ",0.0114172251178953
"2017-10-30",0.002777,0.004073,0.002706,0.004042,"41","13,415","FUZZ",0.45552754771336
"2017-10-29",0.003379,0.003452,0.002631,0.002794,"181","16,323","FUZZ",-0.173128144421426
"2017-10-28",0.003582,0.003642,0.003171,0.003384,"60","17,299","FUZZ",-0.0552763819095478
"2017-10-27",0.002708,0.003819,0.002679,0.003574,"11","13,079","FUZZ",0.319793205317578
"2017-10-26",0.003383,0.004051,0.002701,0.002707,"58","16,341","FUZZ",-0.199822642624889
"2017-10-25",0.003915,0.003997,0.00305,0.003384,"9","18,909","FUZZ",-0.135632183908046
"2017-10-24",0.003137,0.004059,0.002683,0.003913,"50","15,153","FUZZ",0.247370098820529
"2017-10-23",0.003528,0.003639,0.00303,0.003144,"77","17,039","FUZZ",-0.108843537414966
"2017-10-22",0.002348,0.003665,0.002262,0.003533,"1","11,339","FUZZ",0.504684838160136
"2017-10-21",0.00237,0.002417,0.002304,0.002347,"188","11,447","FUZZ",-0.00970464135021098
"2017-10-20",0.004278,0.004292,0.004215,0.004228,"1","20,665","FUZZ",-0.0116877045348293
"2017-10-19",0.003073,0.004305,0.003045,0.004277,"6","14,842","FUZZ",0.391799544419134
"2017-10-18",0.003024,0.003086,0.002834,0.003071,"1","14,608","FUZZ",0.015542328042328
"2017-10-17",0.003368,0.003871,0.003005,0.003024,"2","16,265","FUZZ",-0.102137767220903
"2017-10-16",0.003586,0.003604,0.003117,0.003367,"5","17,320","FUZZ",-0.0610708310094813
"2017-10-15",0.006846,0.006868,0.003023,0.003585,"8","33,066","FUZZ",-0.476336546888694
"2017-10-14",0.002658,0.006843,0.002629,0.006834,"212","12,839","FUZZ",1.57110609480813
"2017-10-13",0.004317,0.004699,0.002596,0.002657,"2","20,852","FUZZ",-0.384526291406069
"2017-10-12",0.00222,0.004304,0.002214,0.004304,"8","10,723","FUZZ",0.938738738738738
"2017-10-11",0.003763,0.003986,0.002214,0.002218,"1","18,174","FUZZ",-0.410576667552485
"2017-10-10",0.00316,0.003846,0.002651,0.003763,"666","15,265","FUZZ",0.190822784810127
