"Date","Open","High","Low","Close","Volume","Market.Cap","coin","Delta"
"2018-01-10",4.78,5.19,4.29,4.69,"25,809,000","182,017,000","ITC",-0.0188284518828452
"2018-01-09",5.45,5.66,4.42,4.76,"34,942,100","207,306,000","ITC",-0.126605504587156
"2018-01-08",5.96,6.14,4.27,5.43,"34,397,800","226,968,000","ITC",-0.0889261744966443
"2018-01-07",6.74,6.74,5.26,6.01,"53,149,000","256,598,000","ITC",-0.108308605341246
"2018-01-06",4.65,6.74,4.55,6.74,"73,142,100","176,828,000","ITC",0.449462365591398
"2018-01-05",6.13,6.44,3.88,4.53,"63,990,600","233,106,000","ITC",-0.261011419249592
"2018-01-04",8.73,8.73,5.44,6.14,"71,483,700","332,090,000","ITC",-0.29667812142039
"2018-01-03",3.7,9.57,3.68,8.69,"106,283,000","140,708,000","ITC",1.34864864864865
"2018-01-02",3.66,3.91,3.32,3.67,"26,954,300","139,111,000","ITC",0.00273224043715841
"2018-01-01",3.64,3.8,2.88,3.66,"36,640,900","138,484,000","ITC",0.0054945054945055
"2017-12-31",2.39,3.77,2.34,3.53,"99,558,100","91,106,600","ITC",0.476987447698745
"2017-12-30",2.35,2.6,1.93,2.41,"49,466,700","89,347,000","ITC",0.025531914893617
"2017-12-29",1.93,2.36,1.82,2.35,"37,512,200","73,548,100","ITC",0.217616580310881
"2017-12-28",1.72,1.94,1.45,1.92,"27,071,100","65,584,700","ITC",0.116279069767442
"2017-12-27",1.32,1.86,1.29,1.72,"8,286,640","50,082,900","ITC",0.303030303030303
"2017-12-26",1.14,1.31,1.13,1.31,"2,473,220","-","ITC",0.149122807017544
"2017-12-25",1.05,1.16,1.02,1.14,"2,421,610","-","ITC",0.0857142857142856
"2017-12-24",1.17,1.17,0.949302,1.06,"1,760,300","-","ITC",-0.0940170940170939
"2017-12-23",1.12,1.3,1.04,1.16,"2,509,960","-","ITC",0.0357142857142855
"2017-12-22",1.22,1.24,0.810786,1.12,"2,442,400","-","ITC",-0.081967213114754
"2017-12-21",1.18,1.32,1.15,1.22,"2,652,060","-","ITC",0.0338983050847458
"2017-12-20",1.25,1.3,1.03,1.17,"2,228,110","-","ITC",-0.0640000000000001
"2017-12-19",1.43,1.51,1.2,1.25,"3,462,600","-","ITC",-0.125874125874126
"2017-12-18",1.36,1.43,1.2,1.43,"3,396,460","-","ITC",0.051470588235294
"2017-12-17",1.34,1.7,1.34,1.35,"6,551,370","-","ITC",0.00746268656716419
"2017-12-16",1.09,1.33,1.07,1.33,"4,005,380","-","ITC",0.220183486238532
"2017-12-15",1.13,1.15,0.899453,1.09,"4,668,930","-","ITC",-0.0353982300884954
"2017-12-14",1,1.27,0.949888,1.12,"11,304,100","-","ITC",0.12
"2017-12-13",0.876073,1.02,0.807856,1,"3,735,880","-","ITC",0.141457389966361
"2017-12-12",0.888355,0.967268,0.774314,0.875365,"5,148,620","-","ITC",-0.0146225326586782
"2017-12-11",0.87582,0.998438,0.816446,0.887335,"5,074,520","-","ITC",0.0131476787467744
"2017-12-10",0.819087,0.9641,0.819087,0.882298,"3,297,100","-","ITC",0.0771725103682515
