"Date","Open","High","Low","Close","Volume","Market.Cap","coin","Delta"
"2018-01-10",0.004257,0.005084,0.003599,0.003707,"3,307","57,606","CTIC2",-0.129198966408269
"2018-01-09",0.003661,0.005513,0.002908,0.004251,"1,973","49,538","CTIC2",0.16115815350997
"2018-01-08",0.004303,0.005177,0.002731,0.003671,"2,338","58,235","CTIC2",-0.146874273762491
"2018-01-07",0.006317,0.006537,0.004309,0.004309,"3,417","85,484","CTIC2",-0.317872407788507
"2018-01-06",0.003217,0.007567,0.002843,0.006321,"19,117","43,539","CTIC2",0.964874106310227
"2018-01-05",0.001403,0.004833,0.001278,0.003215,"372,416","18,981","CTIC2",1.29151817533856
"2018-01-04",0.001552,0.00183,0.001232,0.001402,"965","20,999","CTIC2",-0.0966494845360825
"2018-01-03",0.001484,0.001763,0.00131,0.001547,"1,150","20,077","CTIC2",0.0424528301886792
"2018-01-02",0.00135,0.00188,0.001257,0.001489,"788","18,271","CTIC2",0.102962962962963
"2018-01-01",0.001751,0.001835,0.001273,0.00135,"702","23,693","CTIC2",-0.229011993146773
"2017-12-31",0.001443,0.001864,0.001337,0.001744,"661","19,526","CTIC2",0.208593208593209
"2017-12-30",0.002471,0.002474,0.001435,0.001458,"2,045","33,443","CTIC2",-0.409955483609875
"2017-12-29",0.002307,0.002768,0.001775,0.002477,"12,871","31,221","CTIC2",0.0736887732986563
"2017-12-28",0.001193,0.002514,0.000921,0.002283,"93,755","16,144","CTIC2",0.913663034367141
"2017-12-27",0.000803,0.004468,0.000795,0.001195,"10,751","10,861","CTIC2",0.488169364881694
"2017-12-26",0.001051,0.001127,0.000797,0.000802,"306","14,227","CTIC2",-0.236917221693625
"2017-12-25",0.000879,0.001525,0.000842,0.001052,"376","11,900","CTIC2",0.196814562002275
"2017-12-24",0.000475,0.001167,0.000434,0.00087,"256","6,432","CTIC2",0.831578947368421
"2017-12-23",0.000471,0.00065,0.000468,0.00047,"80","6,371","CTIC2",-0.00212314225053084
"2017-12-22",0.000477,0.000626,0.000368,0.000466,"77","6,459","CTIC2",-0.0230607966457023
"2017-12-21",0.000659,0.000875,0.00032,0.000476,"252","8,923","CTIC2",-0.277693474962064
"2017-12-20",0.000529,0.00066,0.000481,0.000658,"45","7,153","CTIC2",0.243856332703214
"2017-12-19",0.000765,0.000768,0.000512,0.000529,"95","10,357","CTIC2",-0.308496732026144
"2017-12-18",0.000765,0.001145,0.000731,0.000765,"69","10,356","CTIC2",0
"2017-12-17",0.000974,0.001368,0.000617,0.000763,"25","13,179","CTIC2",-0.216632443531828
"2017-12-16",0.000529,0.002256,0.000391,0.000974,"186","7,164","CTIC2",0.841209829867675
"2017-12-15",0.000664,0.000901,0.000523,0.000529,"19","8,979","CTIC2",-0.203313253012048
"2017-12-14",0.000655,0.000683,0.000508,0.000663,"70","8,864","CTIC2",0.0122137404580152
"2017-12-13",0.000851,0.000862,0.000637,0.000657,"62","11,517","CTIC2",-0.227967097532315
"2017-12-12",0.001051,0.001056,0.000849,0.00085,"134","14,216","CTIC2",-0.191246431969553
"2017-12-11",0.001204,0.001459,0.00087,0.001047,"108","16,287","CTIC2",-0.130398671096346
"2017-12-10",0.001203,0.001415,0.001059,0.001212,"161","16,280","CTIC2",0.00748129675810465
"2017-12-09",0.001335,0.001381,0.001081,0.001198,"140","18,067","CTIC2",-0.102621722846442
"2017-12-08",0.001689,0.001713,0.001267,0.001336,"134","22,863","CTIC2",-0.208999407933689
"2017-12-07",0.00207,0.002279,0.001285,0.001685,"376","27,989","CTIC2",-0.185990338164251
"2017-12-06",0.001155,0.003973,0.001155,0.002074,"1,396","15,566","CTIC2",0.795670995670996
"2017-12-05",0.001008,0.002925,0.001005,0.001158,"608","13,515","CTIC2",0.148809523809524
"2017-12-04",0.00062,0.00393,0.000481,0.000801,"2,151","8,282","CTIC2",0.291935483870968
"2017-12-03",0.000773,0.001002,0.000584,0.000618,"115","10,236","CTIC2",-0.200517464424321
"2017-12-02",0.000802,0.000864,0.000666,0.000772,"71","10,525","CTIC2",-0.0374064837905237
"2017-12-01",0.000817,0.001118,0.000779,0.000802,"88","10,678","CTIC2",-0.0183598531211751
"2017-11-30",0.000698,0.000914,0.000693,0.000821,"47","9,073","CTIC2",0.17621776504298
"2017-11-29",0.001328,0.002563,0.000682,0.000687,"599","17,167","CTIC2",-0.482680722891566
"2017-11-28",0.001036,0.002326,0.000603,0.001329,"396","13,300","CTIC2",0.282818532818533
"2017-11-27",0.000922,0.002234,0.000922,0.001034,"1,221","11,723","CTIC2",0.121475054229935
"2017-11-26",0.000809,0.00118,0.000808,0.000922,"143","10,175","CTIC2",0.139678615574784
"2017-11-25",0.000736,0.001388,0.000736,0.000809,"115","9,189","CTIC2",0.0991847826086957
"2017-11-24",0.00133,0.001347,0.000738,0.000738,"144","16,442","CTIC2",-0.445112781954887
"2017-11-23",0.001399,0.001444,0.000999,0.001332,"235","17,123","CTIC2",-0.047891350964975
"2017-11-22",0.00271,0.003115,0.001398,0.001399,"636","32,842","CTIC2",-0.483763837638376
"2017-11-21",0.003733,0.003779,0.002088,0.002704,"639","44,740","CTIC2",-0.275649611572462
"2017-11-20",0.002635,0.003747,0.002153,0.003732,"576","31,208","CTIC2",0.416318785578748
"2017-11-19",0.002461,0.003657,0.002432,0.002636,"1,543","28,801","CTIC2",0.0711093051605038
"2017-11-18",0.00217,0.009446,0.001852,0.002466,"3,751","25,130","CTIC2",0.136405529953917
"2017-11-17",0.001845,0.002475,0.001737,0.002179,"184","21,149","CTIC2",0.181029810298103
"2017-11-16",0.002766,0.002801,0.001684,0.001848,"289","31,335","CTIC2",-0.331887201735358
"2017-11-15",0.002753,0.004504,0.002629,0.002751,"289","30,873","CTIC2",-0.000726480203414396
